ablation,setting_tasks,setting_processors,seed,split,HEFT,CPOP,RKHS_BO,template_features,theta,llm_response
no_bo,100,2,48,test,808.0,1038.0,856.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.0, 'depth': 1.0, 'in_degree': 1.0, 'fork': 1.0, 'comm_weight': 1.0}","Here is a compact formula for the priority heuristic using 5 features:  \[  \text{score} = 0.5 \times \text{rank_u} + 0.4 \times \text{depth} + 0.3 \times \text{in_degree} + 0.2 \times \text{fork} + 0.1 \times \text{comm_weight}  \]   This formula balances task importance (rank_u and depth), structural characteristics (in_degree and fork), and communication overhead (comm_weight) to prioritize tasks effectively in a heterogeneous DAG scheduling context."
no_bo,100,2,49,test,794.0,1067.0,940.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.0, 'depth': 1.0, 'in_degree': 1.0, 'fork': 1.0, 'comm_weight': 1.0}","Here is a compact formula for the priority heuristic using 5 features:  \[  \text{score} = 0.5 \times \text{rank_u} + 0.4 \times \text{depth} + 0.3 \times \text{in_degree} + 0.2 \times \text{fork} + 0.1 \times \text{comm_weight}  \]   This formula balances task importance (rank_u and depth), structural characteristics (in_degree and fork), and communication overhead (comm_weight) to prioritize tasks effectively in a heterogeneous DAG scheduling context."
no_bo,100,4,40,test,460.0,551.0,465.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.0, 'depth': 1.0, 'in_degree': 1.0, 'fork': 1.0, 'comm_weight': 1.0}","Here’s a compact formula for the interpretable priority heuristic using 5 features:  \[  \text{score} = 0.5 \times \text{rank_u} + 0.3 \times \text{depth} + 0.2 \times \text{in_degree} + 0.4 \times \text{fork} + 0.1 \times \text{comm_weight}  \]  This formula emphasizes the task's position in the DAG (rank_u and depth), its connectivity (in_degree), and its potential for parallel execution (fork), while also considering communication weight to balance the scheduling efficiency."
no_bo,100,4,41,test,407.0,520.0,462.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.0, 'depth': 1.0, 'in_degree': 1.0, 'fork': 1.0, 'comm_weight': 1.0}","Here’s a compact formula for the interpretable priority heuristic using 5 features:  \[  \text{score} = 0.5 \times \text{rank_u} + 0.3 \times \text{depth} + 0.2 \times \text{in_degree} + 0.4 \times \text{fork} + 0.1 \times \text{comm_weight}  \]  This formula emphasizes the task's position in the DAG (rank_u and depth), its connectivity (in_degree), and its potential for parallel execution (fork), while also considering communication weight to balance the scheduling efficiency."
no_bo,100,4,42,test,464.0,609.0,512.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.0, 'depth': 1.0, 'in_degree': 1.0, 'fork': 1.0, 'comm_weight': 1.0}","Here’s a compact formula for the interpretable priority heuristic using 5 features:  \[  \text{score} = 0.5 \times \text{rank_u} + 0.3 \times \text{depth} + 0.2 \times \text{in_degree} + 0.4 \times \text{fork} + 0.1 \times \text{comm_weight}  \]  This formula emphasizes the task's position in the DAG (rank_u and depth), its connectivity (in_degree), and its potential for parallel execution (fork), while also considering communication weight to balance the scheduling efficiency."
no_bo,100,4,43,test,454.0,590.0,484.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.0, 'depth': 1.0, 'in_degree': 1.0, 'fork': 1.0, 'comm_weight': 1.0}","Here’s a compact formula for the interpretable priority heuristic using 5 features:  \[  \text{score} = 0.5 \times \text{rank_u} + 0.3 \times \text{depth} + 0.2 \times \text{in_degree} + 0.4 \times \text{fork} + 0.1 \times \text{comm_weight}  \]  This formula emphasizes the task's position in the DAG (rank_u and depth), its connectivity (in_degree), and its potential for parallel execution (fork), while also considering communication weight to balance the scheduling efficiency."
no_bo,100,4,44,test,468.0,621.0,522.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.0, 'depth': 1.0, 'in_degree': 1.0, 'fork': 1.0, 'comm_weight': 1.0}","Here’s a compact formula for the interpretable priority heuristic using 5 features:  \[  \text{score} = 0.5 \times \text{rank_u} + 0.3 \times \text{depth} + 0.2 \times \text{in_degree} + 0.4 \times \text{fork} + 0.1 \times \text{comm_weight}  \]  This formula emphasizes the task's position in the DAG (rank_u and depth), its connectivity (in_degree), and its potential for parallel execution (fork), while also considering communication weight to balance the scheduling efficiency."
no_bo,100,4,45,test,456.0,592.0,495.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.0, 'depth': 1.0, 'in_degree': 1.0, 'fork': 1.0, 'comm_weight': 1.0}","Here’s a compact formula for the interpretable priority heuristic using 5 features:  \[  \text{score} = 0.5 \times \text{rank_u} + 0.3 \times \text{depth} + 0.2 \times \text{in_degree} + 0.4 \times \text{fork} + 0.1 \times \text{comm_weight}  \]  This formula emphasizes the task's position in the DAG (rank_u and depth), its connectivity (in_degree), and its potential for parallel execution (fork), while also considering communication weight to balance the scheduling efficiency."
no_bo,100,4,46,test,478.0,600.0,539.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.0, 'depth': 1.0, 'in_degree': 1.0, 'fork': 1.0, 'comm_weight': 1.0}","Here’s a compact formula for the interpretable priority heuristic using 5 features:  \[  \text{score} = 0.5 \times \text{rank_u} + 0.3 \times \text{depth} + 0.2 \times \text{in_degree} + 0.4 \times \text{fork} + 0.1 \times \text{comm_weight}  \]  This formula emphasizes the task's position in the DAG (rank_u and depth), its connectivity (in_degree), and its potential for parallel execution (fork), while also considering communication weight to balance the scheduling efficiency."
no_bo,100,4,47,test,496.0,579.0,514.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.0, 'depth': 1.0, 'in_degree': 1.0, 'fork': 1.0, 'comm_weight': 1.0}","Here’s a compact formula for the interpretable priority heuristic using 5 features:  \[  \text{score} = 0.5 \times \text{rank_u} + 0.3 \times \text{depth} + 0.2 \times \text{in_degree} + 0.4 \times \text{fork} + 0.1 \times \text{comm_weight}  \]  This formula emphasizes the task's position in the DAG (rank_u and depth), its connectivity (in_degree), and its potential for parallel execution (fork), while also considering communication weight to balance the scheduling efficiency."
no_bo,100,4,48,test,439.0,528.0,472.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.0, 'depth': 1.0, 'in_degree': 1.0, 'fork': 1.0, 'comm_weight': 1.0}","Here’s a compact formula for the interpretable priority heuristic using 5 features:  \[  \text{score} = 0.5 \times \text{rank_u} + 0.3 \times \text{depth} + 0.2 \times \text{in_degree} + 0.4 \times \text{fork} + 0.1 \times \text{comm_weight}  \]  This formula emphasizes the task's position in the DAG (rank_u and depth), its connectivity (in_degree), and its potential for parallel execution (fork), while also considering communication weight to balance the scheduling efficiency."
no_bo,100,4,49,test,461.0,560.0,506.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.0, 'depth': 1.0, 'in_degree': 1.0, 'fork': 1.0, 'comm_weight': 1.0}","Here’s a compact formula for the interpretable priority heuristic using 5 features:  \[  \text{score} = 0.5 \times \text{rank_u} + 0.3 \times \text{depth} + 0.2 \times \text{in_degree} + 0.4 \times \text{fork} + 0.1 \times \text{comm_weight}  \]  This formula emphasizes the task's position in the DAG (rank_u and depth), its connectivity (in_degree), and its potential for parallel execution (fork), while also considering communication weight to balance the scheduling efficiency."
no_bo,100,8,40,test,337.0,344.0,342.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.0, 'depth': 1.0, 'in_degree': 1.0, 'fork': 1.0, 'comm_weight': 1.0}","Here is a compact formula for the priority heuristic using 5 features:  \[  \text{score} = 1.2 \times \text{rank_u} + 0.8 \times \text{depth} + 0.5 \times \text{in_degree} + 0.3 \times \text{fork} + 0.1 \times \text{comm_weight}  \]   This formula prioritizes tasks based on their upper rank, depth in the DAG, input dependencies, forking characteristics, and communication weight, making it suitable for heterogeneous DAG scheduling."
no_bo,100,8,41,test,322.0,346.0,325.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.0, 'depth': 1.0, 'in_degree': 1.0, 'fork': 1.0, 'comm_weight': 1.0}","Here is a compact formula for the priority heuristic using 5 features:  \[  \text{score} = 1.2 \times \text{rank_u} + 0.8 \times \text{depth} + 0.5 \times \text{in_degree} + 0.3 \times \text{fork} + 0.1 \times \text{comm_weight}  \]   This formula prioritizes tasks based on their upper rank, depth in the DAG, input dependencies, forking characteristics, and communication weight, making it suitable for heterogeneous DAG scheduling."
no_bo,100,8,42,test,405.0,406.0,407.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.0, 'depth': 1.0, 'in_degree': 1.0, 'fork': 1.0, 'comm_weight': 1.0}","Here is a compact formula for the priority heuristic using 5 features:  \[  \text{score} = 1.2 \times \text{rank_u} + 0.8 \times \text{depth} + 0.5 \times \text{in_degree} + 0.3 \times \text{fork} + 0.1 \times \text{comm_weight}  \]   This formula prioritizes tasks based on their upper rank, depth in the DAG, input dependencies, forking characteristics, and communication weight, making it suitable for heterogeneous DAG scheduling."
no_bo,100,8,43,test,366.0,385.0,370.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.0, 'depth': 1.0, 'in_degree': 1.0, 'fork': 1.0, 'comm_weight': 1.0}","Here is a compact formula for the priority heuristic using 5 features:  \[  \text{score} = 1.2 \times \text{rank_u} + 0.8 \times \text{depth} + 0.5 \times \text{in_degree} + 0.3 \times \text{fork} + 0.1 \times \text{comm_weight}  \]   This formula prioritizes tasks based on their upper rank, depth in the DAG, input dependencies, forking characteristics, and communication weight, making it suitable for heterogeneous DAG scheduling."
no_bo,100,8,44,test,385.0,407.0,389.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.0, 'depth': 1.0, 'in_degree': 1.0, 'fork': 1.0, 'comm_weight': 1.0}","Here is a compact formula for the priority heuristic using 5 features:  \[  \text{score} = 1.2 \times \text{rank_u} + 0.8 \times \text{depth} + 0.5 \times \text{in_degree} + 0.3 \times \text{fork} + 0.1 \times \text{comm_weight}  \]   This formula prioritizes tasks based on their upper rank, depth in the DAG, input dependencies, forking characteristics, and communication weight, making it suitable for heterogeneous DAG scheduling."
no_bo,100,8,45,test,376.0,378.0,389.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.0, 'depth': 1.0, 'in_degree': 1.0, 'fork': 1.0, 'comm_weight': 1.0}","Here is a compact formula for the priority heuristic using 5 features:  \[  \text{score} = 1.2 \times \text{rank_u} + 0.8 \times \text{depth} + 0.5 \times \text{in_degree} + 0.3 \times \text{fork} + 0.1 \times \text{comm_weight}  \]   This formula prioritizes tasks based on their upper rank, depth in the DAG, input dependencies, forking characteristics, and communication weight, making it suitable for heterogeneous DAG scheduling."
no_bo,100,8,46,test,386.0,412.0,390.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.0, 'depth': 1.0, 'in_degree': 1.0, 'fork': 1.0, 'comm_weight': 1.0}","Here is a compact formula for the priority heuristic using 5 features:  \[  \text{score} = 1.2 \times \text{rank_u} + 0.8 \times \text{depth} + 0.5 \times \text{in_degree} + 0.3 \times \text{fork} + 0.1 \times \text{comm_weight}  \]   This formula prioritizes tasks based on their upper rank, depth in the DAG, input dependencies, forking characteristics, and communication weight, making it suitable for heterogeneous DAG scheduling."
no_bo,100,8,47,test,404.0,414.0,424.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.0, 'depth': 1.0, 'in_degree': 1.0, 'fork': 1.0, 'comm_weight': 1.0}","Here is a compact formula for the priority heuristic using 5 features:  \[  \text{score} = 1.2 \times \text{rank_u} + 0.8 \times \text{depth} + 0.5 \times \text{in_degree} + 0.3 \times \text{fork} + 0.1 \times \text{comm_weight}  \]   This formula prioritizes tasks based on their upper rank, depth in the DAG, input dependencies, forking characteristics, and communication weight, making it suitable for heterogeneous DAG scheduling."
no_bo,100,8,48,test,375.0,383.0,379.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.0, 'depth': 1.0, 'in_degree': 1.0, 'fork': 1.0, 'comm_weight': 1.0}","Here is a compact formula for the priority heuristic using 5 features:  \[  \text{score} = 1.2 \times \text{rank_u} + 0.8 \times \text{depth} + 0.5 \times \text{in_degree} + 0.3 \times \text{fork} + 0.1 \times \text{comm_weight}  \]   This formula prioritizes tasks based on their upper rank, depth in the DAG, input dependencies, forking characteristics, and communication weight, making it suitable for heterogeneous DAG scheduling."
no_bo,100,8,49,test,357.0,394.0,364.0,"rank_u,depth,in_degree,fork,comm_weight","{'rank_u': 1.0, 'depth': 1.0, 'in_degree': 1.0, 'fork': 1.0, 'comm_weight': 1.0}","Here is a compact formula for the priority heuristic using 5 features:  \[  \text{score} = 1.2 \times \text{rank_u} + 0.8 \times \text{depth} + 0.5 \times \text{in_degree} + 0.3 \times \text{fork} + 0.1 \times \text{comm_weight}  \]   This formula prioritizes tasks based on their upper rank, depth in the DAG, input dependencies, forking characteristics, and communication weight, making it suitable for heterogeneous DAG scheduling."
fixed_features_bo,20,2,40,test,165.0,202.0,149.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.4100236773626882, 'rank_d': -1.4957790158624953, 'fork': -2.3515642129827197, 'comm_weight': 0.12123433343295056}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,20,2,41,test,125.0,155.0,146.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.4100236773626882, 'rank_d': -1.4957790158624953, 'fork': -2.3515642129827197, 'comm_weight': 0.12123433343295056}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,20,2,42,test,168.0,183.0,156.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.4100236773626882, 'rank_d': -1.4957790158624953, 'fork': -2.3515642129827197, 'comm_weight': 0.12123433343295056}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,20,2,43,test,161.0,198.0,147.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.4100236773626882, 'rank_d': -1.4957790158624953, 'fork': -2.3515642129827197, 'comm_weight': 0.12123433343295056}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,20,2,44,test,198.0,240.0,170.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.4100236773626882, 'rank_d': -1.4957790158624953, 'fork': -2.3515642129827197, 'comm_weight': 0.12123433343295056}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,20,2,45,test,174.0,183.0,180.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.4100236773626882, 'rank_d': -1.4957790158624953, 'fork': -2.3515642129827197, 'comm_weight': 0.12123433343295056}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,20,2,46,test,155.0,167.0,153.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.4100236773626882, 'rank_d': -1.4957790158624953, 'fork': -2.3515642129827197, 'comm_weight': 0.12123433343295056}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,20,2,47,test,151.0,163.0,145.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.4100236773626882, 'rank_d': -1.4957790158624953, 'fork': -2.3515642129827197, 'comm_weight': 0.12123433343295056}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,20,2,48,test,169.0,204.0,164.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.4100236773626882, 'rank_d': -1.4957790158624953, 'fork': -2.3515642129827197, 'comm_weight': 0.12123433343295056}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,20,2,49,test,139.0,156.0,144.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.4100236773626882, 'rank_d': -1.4957790158624953, 'fork': -2.3515642129827197, 'comm_weight': 0.12123433343295056}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,20,4,40,test,90.0,111.0,98.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.2306131431861123, 'rank_d': -0.6931897205890566, 'fork': -1.9021201924077682, 'comm_weight': 0.18103407057772414}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,20,4,41,test,90.0,104.0,90.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.2306131431861123, 'rank_d': -0.6931897205890566, 'fork': -1.9021201924077682, 'comm_weight': 0.18103407057772414}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,20,4,42,test,103.0,103.0,109.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.2306131431861123, 'rank_d': -0.6931897205890566, 'fork': -1.9021201924077682, 'comm_weight': 0.18103407057772414}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,20,4,43,test,79.0,106.0,81.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.2306131431861123, 'rank_d': -0.6931897205890566, 'fork': -1.9021201924077682, 'comm_weight': 0.18103407057772414}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,20,4,44,test,142.0,157.0,142.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.2306131431861123, 'rank_d': -0.6931897205890566, 'fork': -1.9021201924077682, 'comm_weight': 0.18103407057772414}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,20,4,45,test,102.0,102.0,102.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.2306131431861123, 'rank_d': -0.6931897205890566, 'fork': -1.9021201924077682, 'comm_weight': 0.18103407057772414}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,20,4,46,test,98.0,106.0,98.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.2306131431861123, 'rank_d': -0.6931897205890566, 'fork': -1.9021201924077682, 'comm_weight': 0.18103407057772414}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,20,4,47,test,91.0,91.0,91.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.2306131431861123, 'rank_d': -0.6931897205890566, 'fork': -1.9021201924077682, 'comm_weight': 0.18103407057772414}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,20,4,48,test,100.0,109.0,100.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.2306131431861123, 'rank_d': -0.6931897205890566, 'fork': -1.9021201924077682, 'comm_weight': 0.18103407057772414}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,20,4,49,test,94.0,113.0,90.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.2306131431861123, 'rank_d': -0.6931897205890566, 'fork': -1.9021201924077682, 'comm_weight': 0.18103407057772414}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,20,8,40,test,77.0,77.0,75.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.739337327248448, 'rank_d': -1.544881152555714, 'fork': -2.5540245156618986, 'comm_weight': -1.3640282276367197}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,20,8,41,test,66.0,63.0,66.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.739337327248448, 'rank_d': -1.544881152555714, 'fork': -2.5540245156618986, 'comm_weight': -1.3640282276367197}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,20,8,42,test,68.0,70.0,68.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.739337327248448, 'rank_d': -1.544881152555714, 'fork': -2.5540245156618986, 'comm_weight': -1.3640282276367197}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,20,8,43,test,59.0,69.0,59.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.739337327248448, 'rank_d': -1.544881152555714, 'fork': -2.5540245156618986, 'comm_weight': -1.3640282276367197}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,20,8,44,test,95.0,95.0,95.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.739337327248448, 'rank_d': -1.544881152555714, 'fork': -2.5540245156618986, 'comm_weight': -1.3640282276367197}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,20,8,45,test,80.0,80.0,77.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.739337327248448, 'rank_d': -1.544881152555714, 'fork': -2.5540245156618986, 'comm_weight': -1.3640282276367197}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,20,8,46,test,92.0,92.0,92.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.739337327248448, 'rank_d': -1.544881152555714, 'fork': -2.5540245156618986, 'comm_weight': -1.3640282276367197}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,20,8,47,test,80.0,80.0,80.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.739337327248448, 'rank_d': -1.544881152555714, 'fork': -2.5540245156618986, 'comm_weight': -1.3640282276367197}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,20,8,48,test,73.0,79.0,74.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.739337327248448, 'rank_d': -1.544881152555714, 'fork': -2.5540245156618986, 'comm_weight': -1.3640282276367197}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,20,8,49,test,104.0,104.0,104.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.739337327248448, 'rank_d': -1.544881152555714, 'fork': -2.5540245156618986, 'comm_weight': -1.3640282276367197}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,50,2,40,test,399.0,528.0,398.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.275108903004961, 'rank_d': -2.1737256323652523, 'fork': 1.144716686535264, 'comm_weight': 0.12569270483240863}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,50,2,41,test,406.0,480.0,393.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.275108903004961, 'rank_d': -2.1737256323652523, 'fork': 1.144716686535264, 'comm_weight': 0.12569270483240863}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,50,2,42,test,402.0,500.0,439.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.275108903004961, 'rank_d': -2.1737256323652523, 'fork': 1.144716686535264, 'comm_weight': 0.12569270483240863}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,50,2,43,test,432.0,476.0,413.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.275108903004961, 'rank_d': -2.1737256323652523, 'fork': 1.144716686535264, 'comm_weight': 0.12569270483240863}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,50,2,44,test,384.0,472.0,371.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.275108903004961, 'rank_d': -2.1737256323652523, 'fork': 1.144716686535264, 'comm_weight': 0.12569270483240863}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,50,2,45,test,393.0,481.0,399.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.275108903004961, 'rank_d': -2.1737256323652523, 'fork': 1.144716686535264, 'comm_weight': 0.12569270483240863}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,50,2,46,test,405.0,529.0,410.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.275108903004961, 'rank_d': -2.1737256323652523, 'fork': 1.144716686535264, 'comm_weight': 0.12569270483240863}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,50,2,47,test,424.0,525.0,440.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.275108903004961, 'rank_d': -2.1737256323652523, 'fork': 1.144716686535264, 'comm_weight': 0.12569270483240863}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,50,2,48,test,368.0,424.0,385.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.275108903004961, 'rank_d': -2.1737256323652523, 'fork': 1.144716686535264, 'comm_weight': 0.12569270483240863}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,50,2,49,test,398.0,468.0,380.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.275108903004961, 'rank_d': -2.1737256323652523, 'fork': 1.144716686535264, 'comm_weight': 0.12569270483240863}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,50,4,40,test,199.0,228.0,198.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.7069085963277955, 'rank_d': -0.9793046646769318, 'fork': -0.6541308720697705, 'comm_weight': -0.2446853699506505}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,50,4,41,test,233.0,298.0,219.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.7069085963277955, 'rank_d': -0.9793046646769318, 'fork': -0.6541308720697705, 'comm_weight': -0.2446853699506505}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,50,4,42,test,227.0,265.0,227.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.7069085963277955, 'rank_d': -0.9793046646769318, 'fork': -0.6541308720697705, 'comm_weight': -0.2446853699506505}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,50,4,43,test,287.0,310.0,279.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.7069085963277955, 'rank_d': -0.9793046646769318, 'fork': -0.6541308720697705, 'comm_weight': -0.2446853699506505}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,50,4,44,test,201.0,274.0,202.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.7069085963277955, 'rank_d': -0.9793046646769318, 'fork': -0.6541308720697705, 'comm_weight': -0.2446853699506505}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,50,4,45,test,266.0,299.0,269.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.7069085963277955, 'rank_d': -0.9793046646769318, 'fork': -0.6541308720697705, 'comm_weight': -0.2446853699506505}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,50,4,46,test,220.0,292.0,225.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.7069085963277955, 'rank_d': -0.9793046646769318, 'fork': -0.6541308720697705, 'comm_weight': -0.2446853699506505}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,50,4,47,test,254.0,272.0,254.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.7069085963277955, 'rank_d': -0.9793046646769318, 'fork': -0.6541308720697705, 'comm_weight': -0.2446853699506505}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,50,4,48,test,199.0,242.0,190.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.7069085963277955, 'rank_d': -0.9793046646769318, 'fork': -0.6541308720697705, 'comm_weight': -0.2446853699506505}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,50,4,49,test,235.0,272.0,232.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 2.7069085963277955, 'rank_d': -0.9793046646769318, 'fork': -0.6541308720697705, 'comm_weight': -0.2446853699506505}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,50,8,40,test,150.0,151.0,150.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.3778476249654856, 'rank_d': 0.047506316982657615, 'fork': -2.217861371378402, 'comm_weight': -0.07426531401890342}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,50,8,41,test,199.0,213.0,199.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.3778476249654856, 'rank_d': 0.047506316982657615, 'fork': -2.217861371378402, 'comm_weight': -0.07426531401890342}",Ablation fixed_features_bo: fixed handcrafted features used.
fixed_features_bo,50,8,42,test,160.0,172.0,160.0,"rank_u,rank_d,fork,comm_weight","{'rank_u': 1.3778476249654856, 'rank_d': 0.047506316982657615, 'fork': -2.217861371378402, 'comm_weight': -0.07426531401890342}",Ablation fixed_features_bo: fixed handcrafted features used.
